UTC;command
2025-05-29 11:49:51.561174+00:00;1
2025-05-29 11:50:53.629744+00:00;1
2025-05-29 11:51:55.712233+00:00;1
2025-05-29 11:52:57.904224+00:00;1
2025-05-29 11:54:00.039721+00:00;1
2025-05-29 11:55:07.577056+00:00;0
2025-05-29 11:55:07.577056+00:00;0
2025-05-29 11:56:09.602412+00:00;0
2025-05-29 11:57:11.713447+00:00;0
2025-05-29 11:58:13.938481+00:00;0
2025-05-29 11:59:16.051129+00:00;0
2025-05-29 12:00:18.192843+00:00;0
2025-05-29 12:01:20.249743+00:00;0
2025-05-29 12:02:27.525378+00:00;-2
2025-05-29 12:02:27.525378+00:00;-2
2025-05-29 12:03:29.663268+00:00;-2
2025-05-29 12:04:36.989148+00:00;0
2025-05-29 12:04:36.989148+00:00;0
2025-05-29 12:05:39.164264+00:00;0
2025-05-29 12:06:41.226657+00:00;0
2025-05-29 12:07:43.309632+00:00;0
2025-05-29 12:08:45.595900+00:00;0
2025-05-29 12:09:47.653200+00:00;0
2025-05-29 12:10:55.067314+00:00;2
2025-05-29 12:10:55.067314+00:00;2
2025-05-29 12:12:02.442164+00:00;0
2025-05-29 12:12:02.442164+00:00;0
2025-05-29 12:13:04.501995+00:00;0
2025-05-29 12:14:11.850454+00:00;2
2025-05-29 12:14:11.851462+00:00;2
2025-05-29 12:15:14.031313+00:00;1
2025-05-29 12:16:16.117094+00:00;1
2025-05-29 12:17:18.329332+00:00;1
2025-05-29 12:18:20.500186+00:00;1
2025-05-29 12:19:22.630584+00:00;1
2025-05-29 12:20:24.795293+00:00;1
2025-05-29 12:21:26.904427+00:00;1
2025-05-29 12:22:29.104220+00:00;1
2025-05-29 12:23:31.223124+00:00;1
2025-05-29 12:24:33.388794+00:00;1
2025-05-29 12:25:35.553169+00:00;1
2025-05-29 12:26:37.730095+00:00;1
2025-05-29 12:27:39.854427+00:00;1
2025-05-29 12:28:42.019597+00:00;2
2025-05-29 12:29:44.154265+00:00;2
2025-05-29 12:30:46.348215+00:00;2
2025-05-29 12:31:48.396647+00:00;1
